name,image,url,title
"LED LIGHT 60X60",https://cdn.salla.sa/vXZPEy/ETLPyuO6Th8UTOu2eSKMem02nfgBSImk7zbySDfW.png,https://elburoj.com/en/new-power-led-panel-floodlight-60x60-cm-40-watt-4000-k/p320645033,"New Power LED Panel Floodlight - 60x60 cm - 40 Watt - 4000 K"
ش,https://cdn.salla.sa/vXZPEy/SNt1g9DIURXGacVeipRowFJRlM35nOX1HO5k4Xae.png,https://elburoj.com/ar/كشاف-ليد-بانل-من-ليدفانس-60x60-سم-36-وات-6500-كلفن/p144901300,"تسوق كشاف ليد بانل مقاس 60x60 سم | 36 وات| 6500 كلفن"
"LED LIGHT 60X60",https://cdn.salla.sa/vXZPEy/SNt1g9DIURXGacVeipRowFJRlM35nOX1HO5k4Xae.png,https://elburoj.com/en/ledvance-led-panel-spotlight-60x60-cm-36-w-6500-k-white/p144901300,"Ledvance LED Panel Spotlight - 60x60 cm - 36 W - 6500 K - White"
ا,https://cdn.salla.sa/vXZPEy/iOa3Ik1Hh5rJtNm6x5nQbYOnXpXjtJABcdBbpuRQ.jpg,https://elburoj.com/ar/تراك-لايت-ليد-20-وات-4000-كلفن/p103965111,"تسوق تراك لايت ليد 20 وات 4000 كلفن"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/iOa3Ik1Hh5rJtNm6x5nQbYOnXpXjtJABcdBbpuRQ.jpg,https://elburoj.com/en/track-light-led-20-watt-4000-k/p103965111,"Track Light LED - 20 Watt - 4000 K"
"ليد ثقة 16واط IP65",https://cdn.salla.sa/vXZPEy/387fea4e-9f17-4833-ae79-4b85325dedc4-500x500-fuxGXRtTjOgkCudzIOLXriV1zFtp2Ju5v8htR8rB.jpg,https://elburoj.com/ar/لمبة-ليد-انبوبية-بحماية-ip65-مقاس-120-سم-60-وات-4000-كلفن/p1343783088,"تسوق لمبة ليد انبوبية بحماية IP65 مقاس 120 سم 60 وات"
"LED LIGHT 60X60",https://cdn.salla.sa/vXZPEy/387fea4e-9f17-4833-ae79-4b85325dedc4-500x500-fuxGXRtTjOgkCudzIOLXriV1zFtp2Ju5v8htR8rB.jpg,https://elburoj.com/en/led-tube-bulb-with-ip65-protection-size-120-cm-60-watts-4000-kelvin/p1343783088,"LED Tube Bulb with IP65 Protection - Size 120 cm - 60 watts - 4000 Kelvin"
ش,https://cdn.salla.sa/vXZPEy/d89ac482-ba46-42cf-8cfe-42d5be0094c3-500x500-1IcZlzup7DTV587n0mB9Jq8reXVqAMxGjKfTuq7r.png,https://elburoj.com/ar/لمبة-ليد-انبوبية-بحماية-ip20-مقاس-120-سم-60-وات-6500-كلفن/p770027441,"اشترِ لمبة ليد انبوبية بحماية IP20 مقاس 120 سم , 60 وات"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/d89ac482-ba46-42cf-8cfe-42d5be0094c3-500x500-1IcZlzup7DTV587n0mB9Jq8reXVqAMxGjKfTuq7r.png,https://elburoj.com/en/led-tube-bulb-with-ip20-protection-size-120-cm-60-watts-6500-kelvin/p770027441,"LED Tube Bulb with IP20 Protection - Size 120 cm - 60 watts - 6500 Kelvin"
ا,https://cdn.salla.sa/vXZPEy/E533Z0fUQdcDbECOSPhXDFA7lskrj9QqR0ND8Bzb.jpg,https://elburoj.com/ar/سبوت-تراك-لايت-بحماية-ip20-بقدرة-20-وات-3000-كلفن-اسود/p1236266419,"تسوق سبوت تراك لايت بحماية IP20 بقدرة 20 وات 3000 كلفن"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/E533Z0fUQdcDbECOSPhXDFA7lskrj9QqR0ND8Bzb.jpg,https://elburoj.com/en/spot-track-light-with-ip20-protection-20-watt-3000-k-black/p1236266419,"Spot Track Light with IP20 protection - 20 Watt - 3000 K - Black"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/tEB08Q2sERS4NDRQiFyNC4wiP1JFFyaIU1KpeXVt.jpg,https://elburoj.com/ar/سبوت-تراك-لايت-بحماية-ip20-بقدرة-20-وات-4000-كلفن-اسود/p460590268,"سبوت تراك لايت بحماية IP20 - بقدرة 20 وات - 4000 كلفن - اسود"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/tEB08Q2sERS4NDRQiFyNC4wiP1JFFyaIU1KpeXVt.jpg,https://elburoj.com/en/spot-track-light-with-ip20-protection-20-watt-4000-k-black/p460590268,"Spot Track Light with IP20 protection - 20 Watt - 4000 K - Black"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/ce37c54b-7031-4294-b259-18d2ec2a01f8-500x500-QiV3NqNQHmCOgSsEW0vU6RX3TwrBTQIN3cHkDezd.jpg,https://elburoj.com/ar/سبوت-لايت-سطحي-كوب-مقاس-20-سم-32-وات-6500-كلفن/p1968253885,"سبوت لايت سطحي (كوب) - مقاس 20 سم - 32 وات -6500 كلفن"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/ce37c54b-7031-4294-b259-18d2ec2a01f8-500x500-QiV3NqNQHmCOgSsEW0vU6RX3TwrBTQIN3cHkDezd.jpg,https://elburoj.com/en/led-lamp-cup-size-20-cm-32-watt-6500-k/p1968253885,"LED Lamp (Cup) - Size 20 cm - 32 watt - 6500 K"
ا,https://cdn.salla.sa/vXZPEy/40e13db8-c688-4f0f-bce7-d43480141ad9-500x500-CnPbJ5eLCjQsXptTL2Hd0gic0OhXRrfOXbPr2oL6.jpg,https://elburoj.com/ar/سبوت-لايت-سطحي-كوب-مقاس-30-سم-48-وات-6500-كلفن/p1020172217,"تسوق سبوت لايت كوب سطحي بمقاس 30 سم 48 وات 6500 كلفن"
UP,https://cdn.salla.sa/vXZPEy/40e13db8-c688-4f0f-bce7-d43480141ad9-500x500-CnPbJ5eLCjQsXptTL2Hd0gic0OhXRrfOXbPr2oL6.jpg,https://elburoj.com/en/led-lamp-cup-size-30-cm-48-watt-6500-k/p1020172217,"LED Lamp (Cup) - Size 30 cm - 48 watt - 6500 K"
ا,https://cdn.salla.sa/vXZPEy/2d393efe-ee39-44b9-9b20-c023d2fa7184-500x500-mBrNfXrYkuXiBpnYwRdObxxTvG6Vp74qrwTVzRVd.jpg,https://elburoj.com/ar/مصباح-سطحي-أسطواني-دائري-باضاءة-دافئة-30-وات-3000-كلفن/p710800516,"مصباح سطحي أسطواني دائري باضاءة دافئة - 30 وات - 3000 كلفن"
ا,https://cdn.salla.sa/vXZPEy/ee7e5fe9-0856-4973-83ac-edeb365d390c-500x500-jYRJB3rlhSRw36D6BeOw5hsE63fvjBI78cw9te4D.jpg,https://elburoj.com/ar/مصباح-حائط-ديكور-مع-لمبة-من-روبا-لايت-e27/p70914949,"مصباح حائط ديكور مع لمبة من روبا لايت - E27"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/badcbb48-da2f-4e67-a81c-68499ae81929-500x500-U3wdEYd9LVRPMzEFHEOkzyyTu02JmGCjJiFdN6Vp.png,https://elburoj.com/ar/كشاف-ليد-داون-لايت-كوب-32-وات-مقاس-20-سم-6500-كلفن/p1443312262,"كشاف ليد داون لايت (كوب) - 32 وات - مقاس 20 سم - 6500 كلفن"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/badcbb48-da2f-4e67-a81c-68499ae81929-500x500-U3wdEYd9LVRPMzEFHEOkzyyTu02JmGCjJiFdN6Vp.png,https://elburoj.com/en/led-downlight-cup-32-watts-size-20-cm-6500-kelvin/p1443312262,"LED Downlight (Cup) - 32 watts - Size 20 cm - 6500 Kelvin"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/dpDEeGbgZfYABiuzfYovAYyTRjL4OqYZvWTJJHsy.jpg,https://elburoj.com/ar/مصباح-ليد-gu10-بقدرة-7-وات-4000-كلفن/p427605634,"مصباح ليد GU10 - بقدرة 7 وات - 4000 كلفن"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/dpDEeGbgZfYABiuzfYovAYyTRjL4OqYZvWTJJHsy.jpg,https://elburoj.com/en/led-bulb-gu10-7-watt-4000-kelvin/p427605634,"LED Bulb GU10 - 7 Watt - 4000 Kelvin"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/UVfl3ULYeRwZapTm6IKFPEH6sJIF6dVMSJYlv9FB.jpg,https://elburoj.com/ar/شريط-إضاءة-ليد-220-فولت-9-وات-متر-بطول-50-متر/p1801051523,"اشترِ شريط إضاءة ليد 220 فولت بطول 50 متر"
"STRIP LED LIGHT 50MTR WARM COLOUR ROLL",https://cdn.salla.sa/vXZPEy/UVfl3ULYeRwZapTm6IKFPEH6sJIF6dVMSJYlv9FB.jpg,https://elburoj.com/en/LED--Strip-Light--220V-9W-4000klV--50m-White/p1801051523,"Check LED- Strip Light- 220V-9W-4000klV- 50m-White"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/7857a960-0a4a-4801-b738-97f401e468af-500x500-QINYxhbghTm68Pl59cXu9WpUlJhl28v7fmtVfRqC.jpg,https://elburoj.com/ar/كشاف-ليد-سطحي-smd-مقاس-20-سم-32-وات-6500-كلفن/p1625832078,"كشاف ليد سطحي( SMD) - مقاس 20 سم - 32 وات - 6500 كلفن"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/7857a960-0a4a-4801-b738-97f401e468af-500x500-QINYxhbghTm68Pl59cXu9WpUlJhl28v7fmtVfRqC.jpg,https://elburoj.com/en/led-lamp-smd-size-20-cm-32-w-6500-k/p1625832078,"LED Lamp (SMD) - Size 20 cm - 32 W - 6500 K"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/d4ed9c32-4e64-4908-9b3f-826c6639dd9b-500x500-IyIPlUm363NmMRTABpVLTzfvOqtp4lDfcgHDQVwu.jpg,https://elburoj.com/ar/مصباح-ليد-smd-مقاس-20-سم-48-وات-6500-كلفن/p850745743,"مصباح ليد (SMD) - مقاس 20 سم - 48 وات - 6500 كلفن"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/d4ed9c32-4e64-4908-9b3f-826c6639dd9b-500x500-IyIPlUm363NmMRTABpVLTzfvOqtp4lDfcgHDQVwu.jpg,https://elburoj.com/en/led-lamp-smd-size-20-cm-48-w-6500-k/p850745743,"LED Lamp (SMD) - Size 20 cm - 48 w - 6500 K"
ش,https://cdn.salla.sa/vXZPEy/jW4ygsGIZVw9PbhYHrQp1maUaAqTdvksDMxKjThX.png,https://elburoj.com/ar/كشاف-ليد-بانل-مقاس-60x60-سم-60-وات-220-240-فولت-أبيض/p1584957321,"تسوق كشاف ليد بانل مقاس 60x60 سم 60 وات - 6500 كلفن"
"LED LIGHT 60X60",https://cdn.salla.sa/vXZPEy/jW4ygsGIZVw9PbhYHrQp1maUaAqTdvksDMxKjThX.png,https://elburoj.com/en/led-panel-spotlight-size-60x60-cm-60-w-220-240-v-white/p1584957321,"LED Panel Spotlight - Size 60x60 cm - 60 W - 220/240 V - White"
ش,https://cdn.salla.sa/vXZPEy/3fbce236-049c-4d92-a1eb-786c2a7a4644-500x500-TmdLqQxtRxBoDgbMxE2QrLBsfjNDDLzlhlLp9rd7.png,https://elburoj.com/ar/كشاف-ليد-داون-لايت-كوب-30-وات-مقاس-20-سم/p1845588570,"اشترِ كشاف ليد داون لايت (كوب) 30 وات 20 سم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/3fbce236-049c-4d92-a1eb-786c2a7a4644-500x500-TmdLqQxtRxBoDgbMxE2QrLBsfjNDDLzlhlLp9rd7.png,https://elburoj.com/en/led-downlight-cup-30-watt-size-20-cm/p1845588570,"LED Downlight (Cup) - 30 watt - Size 20 cm"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/BNt7hNBVu1UgxVjnK9H1lPYCGzVv7VD1jS1ncrzP.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-كابلات-الرياض-مقاس-1x10-مم---اخضر-x-اصفر/p730253308,"كابل غير مسلح منخفض الجهد من كابلات الرياض - مقاس 1x10 مم - اخضر x اصفر"
"U PVC male adapter 1 inch",https://cdn.salla.sa/vXZPEy/BNt7hNBVu1UgxVjnK9H1lPYCGzVv7VD1jS1ncrzP.jpg,https://elburoj.com/en/كابل-غير-مسلح-منخفض-الجهد-من-كابلات-الرياض-مقاس-1x10-مم---اخضر-x-اصفر/p730253308,"Riyadh Low Voltage Unarmored Cable - Size 1x10 mm - Green x Yellow"
ا,https://cdn.salla.sa/vXZPEy/2hZ9OgbIIJf7pYvSY229LgZvgBldKFEwbaHGqmqW.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x185-اسود/p980406212,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x185 - اسود"
"5 حبة مسمار المنيوم 10*4",https://cdn.salla.sa/vXZPEy/2hZ9OgbIIJf7pYvSY229LgZvgBldKFEwbaHGqmqW.jpg,https://elburoj.com/en/bahra-low-voltage-unarmored-cable-size-4x185-black/p980406212,"Bahra Low Voltage Unarmored Cable - Size 4x185 - Black"
ا,https://cdn.salla.sa/vXZPEy/6GS1BAHdvprndsvC9FrCaVyV10aKpS0UnK8W2yUu.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x120-اسود/p1120343247,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x120 - اسود"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/0pFxGE784tDldUpN9Z94muJFqyPUcS5ET6sG8HiG.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x1-5-اسود/p481047496,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x1.5 - اسود"
"U PVC male adapter 1 inch",https://cdn.salla.sa/vXZPEy/0pFxGE784tDldUpN9Z94muJFqyPUcS5ET6sG8HiG.jpg,https://elburoj.com/en/bahra-low-voltage-unarmored-cable-size-4x1-5-black/p481047496,"Bahra Low Voltage Unarmored Cable - Size 4x1.5 - Black"
ا,https://cdn.salla.sa/vXZPEy/8EYpBZ9LA0dDbF8dCpZNB8JgUOLkEVfL0YgEU9B5.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x150-اسود/p1854493385,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x150 - اسود"
"150 AMP SUB-PANEL 18 WAY SET",https://cdn.salla.sa/vXZPEy/8EYpBZ9LA0dDbF8dCpZNB8JgUOLkEVfL0YgEU9B5.jpg,https://elburoj.com/en/bahra-low-voltage-unarmored-cable-size-4x150-black/p1854493385,"Bahra Low Voltage Unarmored Cable - Size 4x150 - Black"
ا,https://cdn.salla.sa/vXZPEy/p7fWlavicRqEJlWFcTbv9gXGGZxfn0GjXdjJ97Xr.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x300-اسود/p171741387,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x300 - اسود"
ا,https://cdn.salla.sa/vXZPEy/xBXGU1JXzExyfzk1UIGr5hf9ALJa12N1FUGEm6pj.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x240-اسود/p1679409108,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x240 - اسود"
ا,https://cdn.salla.sa/vXZPEy/R7b2yQTGvjgZ0LWOYJMc5njqn7FPrk2aeapWgU2R.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x35-اسود/p837213909,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x35 - اسود"
"CABLE TERMINAL LUG 35MM",https://cdn.salla.sa/vXZPEy/R7b2yQTGvjgZ0LWOYJMc5njqn7FPrk2aeapWgU2R.jpg,https://elburoj.com/en/bahra-low-voltage-unarmored-cable-size-4x35-black/p837213909,"Bahra Low Voltage Unarmored Cable - Size 4x35 - Black"
ا,https://cdn.salla.sa/vXZPEy/X8S6odHRTnBseXHIuyNC2UjUfVyVODFZdnVExaU3.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x4-اسود/p796212176,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x4 - اسود"
ا,https://cdn.salla.sa/vXZPEy/4YBD6kZCQeyfmfeqQXEylE8UVMcmxHArW9bo5Brf.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x50-اسود/p2035440337,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x50 - اسود"
"CABLE CONNECTOR 50MM",https://cdn.salla.sa/vXZPEy/4YBD6kZCQeyfmfeqQXEylE8UVMcmxHArW9bo5Brf.jpg,https://elburoj.com/en/bahra-low-voltage-unarmored-cable-size-4x50-black/p2035440337,"Bahra Low Voltage Unarmored Cable - Size 4x50 - Black"
ا,https://cdn.salla.sa/vXZPEy/v0JXake3Uhx6zQS08fgmBT3oSuoQV4ekmOIR2gnH.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x6-اسود/p1262451154,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x6 - اسود"
ا,https://cdn.salla.sa/vXZPEy/C0Tm8JVmxxQGdB6lvrgXjyhHLeXbSRe62VXIclao.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-4x70-اسود/p1087358685,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 4x70 - اسود"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/opIR7qcmZdBLZuPfc1Q2RN9DaGRGhSQ3iOImwUZC.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-1x16-اخضر-x-اصفر/p311748062,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 1x16 - اخضر x اصفر"
"U PVC male adapter 1 inch",https://cdn.salla.sa/vXZPEy/opIR7qcmZdBLZuPfc1Q2RN9DaGRGhSQ3iOImwUZC.jpg,https://elburoj.com/en/bahra-low-voltage-unarmored-cable-size-1x16-green-x-yellow/p311748062,"Bahra Low Voltage Unarmored Cable - Size 1x16 - Green x Yellow"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/9hNdS3U2MznR7Ib7QQG23ZqS6sXN1UdajfUD7223.jpg,https://elburoj.com/ar/كابل-غير-مسلح-منخفض-الجهد-من-بحرة-مقاس-1x10-اخضر-x-اصفر/p1819346143,"كابل غير مسلح منخفض الجهد من بحرة - مقاس 1x10 - اخضر x اصفر"
"U PVC male adapter 1 inch",https://cdn.salla.sa/vXZPEy/9hNdS3U2MznR7Ib7QQG23ZqS6sXN1UdajfUD7223.jpg,https://elburoj.com/en/bahra-low-voltage-unarmored-cable-size-1x10-green-x-yellow/p1819346143,"Bahra Low Voltage Unarmored Cable - Size 1x10 - Green x Yellow"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/04cQ3ULkjIGhjQY6KFHEAlYCK4Uk7uGj2BLNKumZ.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-مقاس-2-5-ملي-من-بحرة-اخضر-x-اصفر/p1046356952,"سلك كهربائي NYA مقاس 2.5 ملي - من بحرة - اخضر x اصفر"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/04cQ3ULkjIGhjQY6KFHEAlYCK4Uk7uGj2BLNKumZ.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-2-5-mm-green-x-yellow/p1046356952,"Bahra NYA Electrical Cord - 2.5 mm - Green x Yellow"
ا,https://cdn.salla.sa/vXZPEy/hBsiDIBgKWYyPhTSA6ivbvewYFImmLlnVQOYRy0G.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-مقاس-6-ملي-من-بحرة-ازرق/p938377435,"تسوق سلك بحره كهربائي NYA بمقاس 6 ملي و لون ازرق"
"50	أسطوانات فريون هانيويل أمريكي 410	3	حبة",https://cdn.salla.sa/vXZPEy/OrDK6Fm2yKLf6s5yoZ4ydmOGxJ3OekmUqBBicoj1.png,https://elburoj.com/en/Bahra-NYA-PVC-Wire--6-mm²--450/750V--Blue/p938377435,410
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/w8jj7yFGIe2aRNXmiZ12VWAATLh1fm0euguHXwR0.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-4-ملي-اخضر-x-اصفر/p30125860,"سلك كهربائي NYA من بحرة - 4 ملي - اخضر x اصفر"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/re3HjyjoBKvQKImEzpDKDtof4PdbPRP1jViOXMjL.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-مقاس-1-5-ملي-من-بحرة-اسود/p1401998885,"تسوق سلك كهربائي NYA من بحرة 1.5 ملي لون اسود"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/re3HjyjoBKvQKImEzpDKDtof4PdbPRP1jViOXMjL.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-1-5-mm-black/p1401998885,"Bahra NYA Electrical Cord - 1.5 mm - Black"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/CmWvjvoA0eKvLRaZXgxgWg3SNDfsOMXsc6s2CELr.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-1-5-ملي-اخضر/p1227303712,"سلك كهربائي NYA من بحرة - 1.5 ملي - اخضر"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/CmWvjvoA0eKvLRaZXgxgWg3SNDfsOMXsc6s2CELr.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-1-5-mm-green/p1227303712,"Bahra NYA Electrical Cord - 1.5 mm - Green"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/rab8a0INkogS1ihliMXLXkGDEc730gquj2QzwNvq.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-1-5-ملي-ازرق/p453790241,"تسوق سلك كهربائي NYA من بحرة 1.5 ملي لون ازرق"
"U PVC male adapter 1 inch",https://cdn.salla.sa/vXZPEy/rab8a0INkogS1ihliMXLXkGDEc730gquj2QzwNvq.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-1-5-mm-blue/p453790241,"Bahra NYA Electrical Cord - 1.5 mm - Blue"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/PsexssRpPdA5lWJq9etxGEcsxMnIyai2v8zoV8wX.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-1-5-ملي-اخضر-x-اصفر/p1961453858,"تسوق سلك NYA كهربائي - 1.5 ملي اخضر x اصفر من بحره"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/PsexssRpPdA5lWJq9etxGEcsxMnIyai2v8zoV8wX.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-1-5-mm-green-x-yellow/p1961453858,"Bahra NYA Electrical Cord - 1.5 mm - Green x Yellow"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/zCe0BNibSF3VZalGtODUufPo9PwANk6yPSeRtJIK.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-1-5-ملي-اصفر/p278697772,"سلك كهربائي NYA من بحرة - 1.5 ملي - اصفر"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/zCe0BNibSF3VZalGtODUufPo9PwANk6yPSeRtJIK.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-1-5-mm-yellow/p278697772,"Bahra NYA Electrical Cord - 1.5 mm - Yellow"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/aYDBc1PWNvcq4Qgishy7rVXWuWMN4jlQTxBCJsFN.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-1-5-ملي-احمر/p1652143661,"سلك كهربائي NYA من بحرة - 1.5 ملي - احمر"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/aYDBc1PWNvcq4Qgishy7rVXWuWMN4jlQTxBCJsFN.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-1-5-mm-red/p1652143661,"Bahra NYA Electrical Cord - 1.5 mm - Red"
"لي صبه 16 مل الحوشاني",https://cdn.salla.sa/vXZPEy/XX7NFHDW5kqjernPsAo4iPMCPMa4zNRjIcAj8Uad.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-16-ملي-اسود/p1011275054,"سلك كهربائي NYA من بحرة - 16 ملي - اسود"
"لي صبه 16 مل الحوشاني",https://cdn.salla.sa/vXZPEy/h5eZzJpPijkzrUDVU1DgvnzldSRT5tNmSQnLpcPx.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-16-ملي-احمر/p129126698,"سلك كهربائي NYA من بحرة - 16 ملي - احمر"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/wE8UcGYtJoNq7uUE35otFVvUuWawWe5qLs9sTkGA.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-2-5-مم-اسود/p1369403435,"سلك كهربائي NYA من بحرة - 2.5 مم - اسود"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/wE8UcGYtJoNq7uUE35otFVvUuWawWe5qLs9sTkGA.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-2-5-mm-black/p1369403435,"Bahra NYA Electrical Cord - 2.5 mm - Black"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/Ug4SnCUl6gvqYUqyMSyDhlpmxEGs7TrwHB9GO8dt.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-2-5-مم-ازرق/p593862452,"تسوق سلك كهربائي NYA بمقاس 2.5 مم لون ازرق من بحره"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/Ug4SnCUl6gvqYUqyMSyDhlpmxEGs7TrwHB9GO8dt.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-2-5-mm-blue/p593862452,"Bahra NYA Electrical Cord - 2.5 mm - Blue"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/y9WoSeFXHxdFXptnxvmN9Xig6yE7IGpPAiR2VomJ.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-مقاس-2-5-مم-من-بحرة-اخضر/p1328536886,"سلك كهربائي NYA مقاس 2.5 مم - من بحرة - اخضر"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/y9WoSeFXHxdFXptnxvmN9Xig6yE7IGpPAiR2VomJ.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-2-5-mm-green/p1328536886,"Bahra NYA Electrical Cord - 2.5 mm - Green"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/VdO05UNlz3FremQcqTTSvUxnM2ZjpgNAKRqqTHrn.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-2-5-مم-احمر/p418708535,"سلك كهربائي NYA من بحرة - 2.5 مم - احمر"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/VdO05UNlz3FremQcqTTSvUxnM2ZjpgNAKRqqTHrn.jpg,https://elburoj.com/en/bahra-nya-electrical-cord-2-5-mm-red/p418708535,"Bahra NYA Electrical Cord - 2.5 mm - Red"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/a0JOFB5p8bTSuJZ90Lm6K4oswCD2ky0devtn4zRJ.jpg,https://elburoj.com/ar/سلك-كهربائي-nya-من-بحرة-2-5-مم-اصفر/p1792088880,"سلك كهربائي NYA من بحرة - 2.5 مم - اصفر"
